"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2012","141.85","160.40","161.35","138.00","21.28K","-12.17%"
"03/01/2012","161.50","185.50","196.95","159.25","9.58K","-13.06%"
"02/01/2012","185.75","205.05","205.40","174.40","26.89K","-8.68%"
"01/01/2012","203.40","168.90","208.85","168.10","22.32K","20.36%"
"12/01/2011","169.00","172.80","174.10","160.00","25.29K","-1.94%"
"11/01/2011","172.35","169.35","175.30","163.75","8.21K","1.77%"
"10/01/2011","169.35","149.70","179.20","146.95","26.48K","14.39%"
"09/01/2011","148.05","158.60","170.90","146.50","10.04K","-6.77%"
"08/01/2011","158.80","191.00","192.20","152.75","28.58K","-16.64%"
"07/01/2011","190.50","188.00","192.00","175.00","9.81K","1.82%"
