"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2014","3.1970","3.1320","3.2020","3.0085","848.68K","2.35%"
"05/01/2014","3.1235","3.0260","3.1960","3.0095","82.30K","3.03%"
"04/01/2014","3.0315","3.0285","3.1390","2.9655","856.14K","0.20%"
"03/01/2014","3.0255","3.2185","3.2440","2.9035","95.84K","-5.76%"
"02/01/2014","3.2105","3.1935","3.3200","3.1750","730.13K","0.42%"
"01/01/2014","3.1970","3.4145","3.4380","3.1905","92.55K","-6.34%"
"12/01/2013","3.4135","3.2210","3.4400","3.1825","7.05K","5.94%"
"11/01/2013","3.2220","3.3005","3.3260","3.1240","935.39K","-2.38%"
"10/01/2013","3.3005","3.3180","3.3500","3.2100","131.31K","-0.62%"
"09/01/2013","3.3210","3.2450","3.3520","3.1905","8.73K","2.88%"
"08/01/2013","3.2280","3.1185","3.3885","3.1020","1.12M","3.51%"
"07/01/2013","3.1185","3.0340","3.2255","3.0315","121.41K","2.06%"
"06/01/2013","3.0555","3.2810","3.3980","2.9835","1.14M","-7.20%"
"05/01/2013","3.2925","3.1895","3.4130","3.0465","131.15K","3.38%"
"04/01/2013","3.1850","3.4000","3.4525","3.0570","1.53M","-6.38%"
"03/01/2013","3.4020","3.5435","3.5635","3.3800","117.63K","-3.83%"
"02/01/2013","3.5375","3.7375","3.7925","3.5155","947.68K","-5.21%"
"01/01/2013","3.7320","3.6615","3.7725","3.5940","137.51K","2.32%"
"12/01/2012","3.6475","3.6320","3.7085","3.5155","8.20K","0.19%"
"11/01/2012","3.6405","3.5135","3.6405","3.4030","976.15K","3.50%"
"10/01/2012","3.5175","3.7485","3.8225","3.4915","87.33K","-6.49%"
"09/01/2012","3.7615","3.4545","3.8490","3.4355","8.86K","8.78%"
"08/01/2012","3.4580","3.4175","3.5120","3.2885","990.63K","1.19%"
"07/01/2012","3.4175","3.4925","3.5515","3.3435","100.98K","-2.19%"
"06/01/2012","3.4940","3.3575","3.5120","3.2380","1.19M","3.82%"
"05/01/2012","3.3655","3.8360","3.8520","3.3415","167.88K","-12.15%"
"04/01/2012","3.8310","3.8500","3.9580","3.5690","1.10M","0.16%"
"03/01/2012","3.8250","3.8760","3.9450","3.7125","102.56K","-1.34%"
"02/01/2012","3.8770","3.7910","3.9895","3.6935","1.01M","2.30%"
"01/01/2012","3.7900","3.4900","3.9200","3.3860","107.59K","10.33%"
"12/01/2011","3.4350","3.5610","3.6240","3.2335","7.23K","-3.74%"
"11/01/2011","3.5685","3.6095","3.6570","3.2040","842.10K","-1.75%"
"10/01/2011","3.6320","3.1230","3.7500","2.9985","97.43K","15.36%"
"09/01/2011","3.1485","4.1780","4.1780","3.0795","8.03K","-24.93%"
"08/01/2011","4.1940","4.5000","4.5400","3.8180","898.82K","-6.37%"
"07/01/2011","4.4795","4.2615","4.5020","4.2480","70.57K","4.73%"
