"Date","Price","Open","High","Low","Vol.","Change %"
"02/01/2013","1,452.25","1,460.25","1,497.00","1,393.50","1.57M","-0.51%"
"01/01/2013","1,459.75","1,430.00","1,473.50","1,351.50","1.39M","3.57%"
"12/01/2012","1,409.50","1,437.25","1,501.25","1,397.75","1.41M","-1.61%"
"11/01/2012","1,432.50","1,549.00","1,571.50","1,356.00","1.26M","-7.51%"
"10/01/2012","1,548.75","1,598.25","1,600.75","1,484.00","1.52M","-3.37%"
"09/01/2012","1,602.75","1,771.50","1,789.00","1,558.75","1.42M","-8.75%"
"08/01/2012","1,756.50","1,657.00","1,771.25","1,570.25","1.58M","6.02%"
"07/01/2012","1,656.75","1,492.75","1,730.00","1,485.00","518.29K","11.81%"
"06/01/2012","1,481.75","1,325.00","1,486.50","1,300.50","542.20K","12.02%"
"05/01/2012","1,322.75","1,504.00","1,512.50","1,322.50","1.34M","-12.14%"
"04/01/2012","1,505.50","1,411.00","1,507.00","1,409.50","2.03M","6.91%"
"03/01/2012","1,408.25","1,315.50","1,422.00","1,306.25","1.66M","6.69%"
"02/01/2012","1,320.00","1,211.25","1,324.25","1,211.25","1.07M","9.23%"
"01/01/2012","1,208.50","1,233.00","1,244.75","1,150.00","1.22M","0.06%"
"12/01/2011","1,207.75","1,142.75","1,219.00","1,104.50","1.28M","5.85%"
"11/01/2011","1,141.00","1,215.75","1,231.50","1,111.75","1.12M","-6.26%"
"10/01/2011","1,217.25","1,187.00","1,283.75","1,163.50","1.45M","2.33%"
"09/01/2011","1,189.50","1,455.00","1,457.00","1,185.75","1.39M","-18.39%"
"08/01/2011","1,457.50","1,349.25","1,465.00","1,276.50","1.40M","8.08%"
"07/01/2011","1,348.50","1,301.75","1,405.25","1,299.50","390.75K","3.77%"
